"","COUNTRY","ID","DATE","Q1","Q13A","WT","Q1001","Q1002","Q2061A","Q1COVID19","Q2ACOVID19","Q2BCOVID19","Q12COVID19_3","Q12COVID19_4","Q12COVID19_5A","Q12COVID19_5B","Q5COVID19","Q10COVID19_5","Q13COVID19","Q14COVID19","Q15COVID19_1","Q15COVID19_2","Q16COVID19","Q101","Q102","Q112_1","Q112_2","Q118","Q601_1","Q601_4","Q601_19","Q601_18","Q601_20","Q620","Q619_1A","Q619_1B","Q619_3A","Q619_4A","Q619_5A","Q601A","Q201A_1","Q201A_2","Q201B_6","Q201B_13","QLIB1","Q204A_3","Q204A_1","Q204A_2","Q521_1","Q521_2","Q521_4","Q204_11","Q204_20","Q204_25","Q210","Q211","Q700B_1","Q700B_13","Q700B_23","Q700B_5","Q725_1","Q725_4","Q725_23","Q725_15","Q732B","Q730B","Q734A","Q734B","Q727_1","Q727_4","Q727_5","Q104","Q104A_1","Q104A_2","Q104A_3","Q104A_4","Q104A_5","Q104A_6","Q104A_7","Q104A_8","Q1003","Q1010","Q1010B1","Q1010B2","Q1014C","Q1005","Q1005B","Q1005C","Q1005D","Q1005E","Q1006A","Q1006B_CODE","Q1016","Q1012","Q1012A","Q1012B","Q609","Q602_1","Q602_2","Q602_3","Q602_4A","Q602_4B","Q1011D","Q1011E","Q1011F"
"6310",7,716,"2021-03-23",7014,1,0.661899431382346,52,2,1,2,6,NA,3,3,3,NA,2,2,4,97,7,2,3,4,4,1,3,3,1,4,3,4,3,4,2,4,4,2,4,NA,4,4,4,4,NA,4,3,2,2,3,3,2,4,2,1,3,4,2,2,2,3,2,2,4,4,7,4,4,2,2,2,1,0,0,0,1,0,0,0,NA,3,4,1,1,6,4,NA,NA,NA,3,NA,NA,3,1,6,1,2,2,4,4,4,NA,2,1,2
"6311",7,717,"2021-03-23",7014,1,0.661899431382346,54,2,1,4,NA,1,3,3,3,NA,4,1,4,97,7,3,1,4,5,1,1,4,1,4,1,4,4,4,4,4,4,4,4,NA,4,4,2,4,NA,4,4,4,4,2,4,4,4,4,1,4,4,4,2,2,4,2,1,2,4,4,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,12,4,NA,NA,NA,2,NA,NA,3,1,11,1,1,4,4,2,4,NA,2,1,2
"6312",7,718,"2021-03-23",7014,1,0.819978662763629,32,2,15,4,NA,1,3,3,3,NA,4,2,4,3,5,3,1,4,3,3,3,1,1,4,4,2,2,4,1,2,4,2,4,NA,4,4,2,4,NA,3,4,2,4,4,4,4,4,2,2,4,2,2,2,2,3,4,2,3,4,4,4,99,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,5,1,NA,NA,NA,NA,1,16,2,1,11,1,1,3,3,3,4,NA,2,2,2
"6313",7,719,"2021-03-22",7010,1,1.74734548909957,55,2,15,2,6,NA,3,1,3,NA,4,2,2,3,3,5,1,4,3,1,3,3,1,4,4,3,4,4,3,4,3,4,2,NA,2,2,2,4,NA,4,4,2,4,2,4,4,4,4,1,4,2,2,2,2,4,2,2,4,4,5,4,4,2,1,2,1,1,0,0,1,0,0,1,NA,6,1,NA,NA,6,1,NA,NA,NA,NA,1,17,2,1,11,1,3,4,4,4,4,NA,2,2,2
"6314",7,72,"2021-03-16",7004,3,0.987762182362974,36,1,7,2,6,NA,2,1,2,NA,4,2,1,2,5,3,1,4,4,3,3,5,4,4,4,1,1,4,2,2,4,2,4,NA,3,3,1,3,NA,4,4,4,2,2,3,4,4,4,1,4,3,2,2,2,4,3,2,4,4,5,98,98,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,5,1,NA,NA,NA,NA,1,6,2,1,99,1,1,4,4,4,4,NA,2,1,2
"6315",7,720,"2021-03-23",7014,1,0.819978662763629,33,2,1,4,NA,6,3,3,3,NA,4,1,4,97,2,3,1,4,98,2,1,3,1,2,4,2,2,4,4,4,4,4,3,NA,4,3,2,4,NA,4,4,4,4,2,4,4,4,4,1,4,2,2,2,2,4,2,2,4,2,6,4,4,2,99,2,1,1,0,0,1,0,0,0,NA,6,4,1,2,8,4,NA,NA,NA,2,NA,NA,2,1,11,1,2,4,4,2,4,NA,2,1,2
"6316",7,721,"2021-03-22",7001,1,0.677210282473952,52,2,2,3,NA,4,3,1,2,NA,3,2,1,2,5,6,1,3,4,2,2,4,2,4,4,3,1,4,1,2,4,1,2,NA,3,3,1,3,NA,2,3,4,2,2,4,2,4,2,1,2,98,2,2,2,5,3,3,3,2,5,4,4,3,98,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,11,1,NA,NA,NA,NA,1,16,3,1,6,1,1,4,4,4,4,NA,2,1,2
"6317",7,722,"2021-03-23",7014,1,0.819978662763629,30,2,15,2,1,NA,3,3,3,NA,97,2,3,97,5,7,1,3,2,3,3,1,2,3,3,3,3,3,2,2,2,2,3,NA,3,3,2,3,NA,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,4,4,4,4,3,4,3,3,7,7,7,1,0,0,0,1,0,0,0,NA,4,4,1,2,6,4,NA,NA,NA,2,NA,NA,3,1,11,1,2,3,3,3,3,NA,2,1,2
"6318",7,723,"2021-03-22",7001,1,1.72087018214112,55,2,15,3,NA,4,3,3,3,NA,97,97,3,97,2,1,1,4,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,NA,2,2,1,2,NA,2,3,3,2,2,3,2,3,2,1,2,3,2,3,3,4,2,2,4,1,2,3,3,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,5,4,NA,NA,NA,3,NA,NA,4,1,11,1,2,3,3,3,3,NA,2,1,2
"6319",7,724,"2021-03-22",7014,1,0.661899431382346,49,2,1,3,NA,1,3,3,3,NA,97,97,2,97,5,2,1,4,3,2,2,1,2,3,3,2,3,2,2,2,2,2,3,NA,4,3,2,3,NA,3,2,3,3,3,3,2,3,3,1,4,3,3,3,3,98,98,98,98,98,5,3,3,7,1,7,1,1,0,0,0,0,0,0,NA,2,4,1,2,3,4,NA,NA,NA,2,NA,NA,3,1,11,1,2,3,3,3,3,NA,2,1,2
"6320",7,725,"2021-03-23",7017,1,1.69787170323368,59,2,1,3,NA,6,3,3,2,NA,97,1,3,97,5,2,1,4,4,2,2,3,2,3,3,3,3,3,3,2,3,3,2,NA,3,3,2,3,NA,4,4,4,3,3,3,3,3,3,1,3,3,3,3,3,4,3,3,3,2,4,3,3,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,1,4,4,NA,NA,NA,2,NA,NA,3,1,11,1,2,3,3,3,3,NA,1,3,2
"6321",7,726,"2021-03-22",7014,1,0.819978662763629,25,2,1,2,1,NA,3,1,3,NA,97,97,2,2,2,5,1,3,4,3,2,3,2,3,3,3,3,2,2,3,2,2,2,NA,3,2,2,3,NA,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,4,3,3,3,4,3,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,2,3,4,NA,NA,NA,3,NA,NA,3,1,11,1,2,3,3,3,3,NA,2,1,2
"6322",7,727,"2021-03-23",7010,1,1.74734548909957,55,2,1,2,1,NA,3,3,3,NA,97,97,3,97,2,5,1,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,NA,3,3,3,3,3,3,2,3,3,1,4,3,2,2,3,3,2,2,3,3,4,3,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,5,4,NA,NA,NA,3,NA,NA,3,1,11,1,2,3,3,3,3,NA,2,1,2
"6323",7,728,"2021-03-22",7001,1,1.72087018214112,59,2,1,3,NA,1,3,2,3,NA,97,1,2,97,5,2,1,3,3,2,2,1,2,3,3,3,3,3,2,2,3,2,3,NA,3,3,2,3,NA,3,2,2,2,2,2,3,3,2,1,4,3,2,2,2,4,2,2,2,2,1,2,3,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,7,4,NA,NA,NA,3,NA,NA,3,1,11,1,1,2,3,3,3,NA,2,1,2
"6324",7,729,"2021-03-23",7010,1,0.687629052169647,53,2,15,1,1,NA,3,1,3,NA,97,2,4,97,5,3,1,4,3,3,3,5,1,4,4,4,4,4,4,1,4,1,3,NA,1,1,1,4,NA,2,4,1,4,1,3,2,4,2,1,3,4,1,1,4,4,2,2,4,4,5,4,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,5,4,NA,NA,NA,1,NA,NA,3,1,11,1,2,3,3,3,3,NA,1,1,2
"6325",7,73,"2021-03-16",7006,2,1.08595511815488,23,2,1,1,1,NA,2,1,3,NA,97,98,3,4,3,98,1,4,4,3,3,5,1,4,4,3,2,4,4,1,2,4,4,NA,4,4,2,4,NA,4,4,4,4,4,4,4,4,2,1,4,4,2,98,98,98,98,98,4,2,5,1,1,7,1,7,1,1,0,0,0,0,0,0,NA,6,1,NA,NA,9,5,NA,NA,NA,NA,NA,NA,1,1,99,1,2,4,4,4,4,NA,2,1,2
"6326",7,730,"2021-03-23",7014,1,0.819978662763629,26,2,1,3,NA,1,2,1,2,NA,97,1,2,3,7,3,1,4,3,2,3,1,1,4,4,2,3,4,3,1,4,2,1,NA,4,4,4,4,NA,3,4,4,3,3,1,2,4,2,1,2,2,2,98,3,3,1,2,4,2,4,4,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,4,4,NA,NA,NA,3,NA,NA,3,1,11,1,1,3,3,3,3,NA,2,1,2
"6327",7,731,"2021-03-24",7014,1,1.08360343095252,22,2,7,2,4,NA,3,1,3,NA,97,1,4,2,3,5,1,4,2,1,3,1,2,4,3,2,4,4,1,1,1,1,4,NA,1,1,1,4,NA,3,2,3,2,2,2,2,3,2,2,4,4,1,1,3,4,3,2,4,4,5,4,4,2,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,3,4,NA,NA,NA,3,NA,NA,3,1,11,4,1,3,3,3,3,NA,1,1,2
"6328",7,732,"2021-03-14",7001,1,1.10866900736345,22,2,12,1,1,NA,2,3,97,NA,1,1,1,4,6,3,1,1,1,2,2,2,3,1,2,2,3,3,2,4,4,2,3,NA,3,3,3,3,NA,2,4,4,2,2,3,2,97,4,1,3,2,2,1,2,2,3,3,3,1,3,1,1,2,4,3,1,0,1,0,0,0,0,0,NA,3,4,1,1,4,4,NA,NA,NA,1,NA,NA,1,1,6,1,1,2,2,3,4,NA,1,1,1
"6329",7,733,"2021-03-22",7014,1,0.862946706047091,41,2,2,1,2,NA,1,1,3,NA,97,2,4,97,5,3,1,4,3,3,3,1,1,4,4,4,2,4,2,4,4,2,1,NA,4,2,2,3,NA,4,4,4,3,1,2,2,3,4,1,2,98,2,98,98,3,3,3,3,4,5,4,4,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,7,4,NA,NA,NA,3,NA,NA,3,1,5,1,2,3,3,3,3,NA,1,1,2
"6330",7,734,"2021-03-22",7003,1,0.69263648104338,52,2,1,1,1,NA,3,1,3,NA,2,1,4,97,2,3,1,4,2,1,3,1,98,4,4,4,1,4,98,2,4,98,3,NA,3,1,1,1,NA,2,4,2,2,2,2,4,4,4,2,4,2,2,2,2,2,2,2,2,3,5,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,4,4,NA,NA,NA,1,NA,NA,3,1,6,1,1,3,3,3,3,NA,2,1,2
"6331",7,735,"2021-03-23",7014,1,1.68196352672163,55,2,2,3,NA,6,2,2,3,NA,2,2,4,1,7,3,1,4,3,3,3,1,1,4,2,4,3,4,2,2,4,2,3,NA,4,2,1,4,NA,4,4,4,2,2,4,2,4,2,1,4,4,4,2,4,3,3,3,5,4,4,4,4,2,2,2,1,1,0,0,1,0,0,0,NA,6,4,1,2,6,4,NA,NA,NA,1,NA,NA,3,1,11,1,2,3,3,3,3,NA,2,2,2
"6332",7,736,"2021-03-22",7010,1,1.1257256991406,23,2,15,1,1,NA,3,3,3,NA,97,1,3,97,5,3,1,4,4,3,3,1,1,4,4,4,4,4,4,2,4,4,4,NA,4,98,1,4,NA,4,4,4,4,2,2,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,7,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,6,5,NA,NA,NA,NA,NA,NA,3,1,11,1,1,3,3,3,3,NA,2,1,2
"6333",7,737,"2021-03-22",7003,1,1.76006994893281,62,2,2,1,6,NA,3,1,3,NA,97,2,4,97,5,3,1,4,5,3,3,1,1,4,4,3,1,4,4,4,4,1,4,NA,4,4,1,3,NA,2,4,4,2,2,4,2,2,4,1,4,2,2,2,2,3,3,2,2,2,5,4,4,1,1,1,1,1,0,0,1,0,0,1,NA,6,4,1,1,8,1,NA,NA,NA,NA,1,16,2,1,11,1,1,3,3,3,3,NA,2,1,2
"6334",7,738,"2021-03-22",7008,1,1.18597210662746,19,2,1,1,6,NA,3,1,3,NA,97,2,4,97,2,5,1,4,3,1,3,5,1,1,4,1,1,4,1,4,4,4,1,NA,2,3,2,2,NA,4,4,4,4,1,2,4,2,4,2,4,2,2,2,2,2,2,2,2,1,4,4,4,2,1,2,1,1,0,0,1,1,0,0,NA,4,1,NA,NA,3,5,NA,NA,NA,NA,NA,NA,3,1,11,1,1,3,3,4,3,NA,2,2,2
"6335",7,739,"2021-03-23",7014,3,0.862946706047091,44,2,1,4,NA,5,3,98,3,NA,97,2,2,3,5,6,1,4,5,1,1,1,1,4,4,1,1,4,2,2,2,2,2,NA,2,2,2,2,NA,4,4,2,2,2,2,2,4,2,4,NA,4,4,4,4,5,3,5,5,98,4,4,4,4,98,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,13,4,NA,NA,NA,1,NA,NA,3,1,11,4,1,3,3,3,3,NA,2,1,2
"6336",7,74,"2021-03-16",7006,2,0.892945700211993,31,1,12,2,6,NA,3,3,3,NA,2,1,1,3,3,2,1,4,4,2,2,1,2,4,3,4,3,3,2,1,4,1,4,NA,4,4,4,4,NA,4,4,4,4,3,4,4,4,4,1,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,5,2,NA,NA,NA,NA,1,NA,3,1,99,1,2,4,4,4,4,NA,2,1,2
"6337",7,740,"2021-03-23",7010,1,1.74734548909957,55,2,1,1,6,NA,3,1,3,NA,4,1,4,97,3,5,1,4,5,2,2,3,1,4,4,1,1,4,4,4,4,4,4,NA,3,3,2,3,NA,4,4,4,3,2,4,4,2,4,2,4,2,2,2,2,3,2,3,3,1,5,4,4,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,7,4,NA,NA,NA,3,NA,NA,4,1,11,1,2,3,3,3,3,NA,2,1,2
"6338",7,741,"2021-03-12",7001,1,0.735875827993793,50,1,1,4,NA,4,3,1,3,NA,4,1,1,98,5,3,1,4,2,3,3,3,4,4,4,1,1,3,3,4,1,4,1,NA,1,1,1,1,NA,3,4,1,1,1,1,2,2,2,1,2,3,1,3,1,4,2,99,99,99,4,4,99,3,3,3,1,1,0,0,0,0,0,0,NA,3,5,1,1,2,2,NA,NA,NA,NA,2,20,2,1,6,1,1,2,4,2,4,NA,2,1,2
"6339",7,742,"2021-03-27",7016,1,0.91644070431676,36,2,15,2,1,NA,3,1,97,NA,97,3,2,1,3,5,1,2,2,3,3,1,1,4,2,4,4,4,2,1,2,1,1,NA,2,2,2,2,NA,2,3,3,2,2,2,1,3,3,2,2,98,98,98,98,2,2,2,2,2,4,98,2,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,4,4,NA,NA,NA,1,NA,NA,3,1,5,2,2,4,4,4,4,NA,2,1,2
"6340",7,743,"2021-03-14",7001,1,1.10866900736345,20,2,15,2,3,NA,3,1,3,NA,2,1,4,97,5,3,1,3,4,1,1,4,3,3,3,2,1,4,2,98,2,2,3,NA,4,2,2,3,NA,2,3,3,2,3,3,4,4,4,1,2,3,3,3,3,2,3,3,3,2,5,98,98,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,5,5,NA,NA,NA,NA,NA,NA,2,1,6,1,2,1,2,1,2,NA,1,1,2
"6341",7,744,"2021-03-12",7001,1,1.10866900736345,22,2,7,1,5,NA,97,2,2,NA,2,1,1,NA,3,4,2,1,1,1,2,4,3,2,3,3,3,2,1,1,1,1,1,NA,3,2,2,2,NA,3,1,2,3,4,1,3,3,4,1,4,1,2,3,1,5,2,4,1,2,3,1,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,5,4,NA,NA,NA,2,NA,NA,1,1,6,1,1,3,3,3,4,NA,1,1,2
"6342",7,745,"2021-03-27",7016,1,0.763824170208646,46,1,2,3,NA,1,3,1,3,NA,2,3,3,4,7,3,1,3,4,1,2,1,2,4,1,4,1,4,1,1,3,2,1,NA,4,4,1,3,NA,2,4,4,2,2,4,1,4,2,1,98,98,98,98,98,98,98,98,98,98,5,98,98,3,3,3,1,1,0,0,0,0,0,1,NA,6,4,1,1,6,1,NA,NA,NA,NA,1,16,1,1,5,2,1,4,4,4,4,NA,2,1,2
"6343",7,746,"2021-03-27",7018,1,1.09536826180587,19,2,15,1,1,NA,3,1,3,NA,97,2,2,4,5,7,1,2,2,3,3,1,1,4,2,4,1,3,1,1,2,1,1,NA,2,2,1,4,NA,2,2,2,4,4,4,1,98,2,98,NA,2,2,2,2,2,2,2,2,98,98,98,98,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,4,5,NA,NA,NA,NA,NA,NA,3,3,99,2,2,4,4,4,NA,NA,1,1,2
"6344",7,747,"2021-03-27",7018,1,0.669085764158445,52,2,16,1,1,NA,3,1,3,NA,97,1,2,4,5,7,1,4,2,2,2,2,3,4,4,4,1,2,2,2,4,1,2,NA,2,2,1,1,NA,2,3,3,2,4,4,2,4,1,1,4,2,2,2,2,2,2,2,2,2,5,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,6,4,NA,NA,NA,1,NA,NA,4,1,5,2,1,4,4,4,4,NA,1,1,2
"6345",7,748,"2021-03-17",7003,2,1.23215322852936,23,1,1,4,NA,1,3,1,98,NA,97,2,4,3,2,8,1,4,3,3,3,1,3,3,3,2,2,1,1,2,4,4,2,NA,4,4,2,2,NA,4,4,2,4,1,4,2,4,4,2,4,4,2,2,2,2,1,2,1,2,4,1,1,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,7,2,NA,NA,NA,NA,2,20,1,1,11,1,2,3,3,3,3,NA,2,1,2
"6346",7,749,"2021-03-27",7018,1,1.09536826180587,24,2,98,2,1,NA,2,1,3,NA,97,3,1,4,7,2,1,2,2,3,3,4,1,3,1,3,3,4,1,1,3,2,1,NA,2,2,1,2,NA,2,2,1,2,2,98,1,4,2,98,NA,98,98,98,98,98,98,98,98,98,6,3,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,6,4,NA,NA,NA,1,NA,NA,2,99,6,2,2,4,4,4,NA,NA,1,1,2
"6347",7,75,"2021-03-17",7001,1,0.911622595200379,26,1,1,3,NA,98,3,3,3,NA,97,2,4,97,5,3,1,4,4,2,2,1,1,1,4,4,1,3,3,3,3,1,3,NA,4,4,2,4,NA,4,4,4,4,4,3,4,4,4,4,NA,1,1,1,1,2,2,2,2,4,1,4,4,1,1,1,1,1,1,0,0,0,0,0,NA,2,1,NA,NA,8,6,NA,1,NA,NA,NA,NA,3,1,99,1,3,4,4,4,4,NA,2,2,98
"6348",7,750,"2021-03-27",7018,1,0.828881283404373,30,2,2,1,1,NA,3,1,3,NA,97,1,3,98,2,7,1,4,5,1,1,1,1,3,3,3,3,2,2,1,2,1,1,NA,4,4,1,2,NA,4,4,4,4,4,4,2,4,4,1,4,2,2,1,98,98,98,1,98,2,6,1,4,2,2,2,1,1,0,0,0,0,0,1,NA,6,1,NA,NA,12,4,NA,NA,NA,1,NA,NA,4,1,5,2,1,4,4,4,4,NA,1,1,1
"6349",7,751,"2021-03-27",7016,2,0.87080907541793,29,2,16,2,6,NA,2,2,2,NA,97,97,4,1,6,2,1,3,2,3,3,2,1,4,4,3,1,1,2,2,98,1,1,NA,1,1,1,1,NA,2,2,2,2,2,2,1,2,1,3,98,98,98,98,98,98,98,98,98,2,3,98,98,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,4,4,NA,NA,NA,2,NA,NA,2,1,5,2,2,4,4,4,4,NA,1,1,2
"6350",7,752,"2021-03-27",7018,1,0.872315836618395,42,2,1,2,4,NA,3,1,3,NA,2,1,4,4,3,6,1,4,4,2,2,5,1,4,1,4,1,3,1,1,98,1,3,NA,4,3,1,1,NA,4,4,4,3,4,3,1,4,2,1,3,98,98,98,98,98,98,98,98,2,1,2,98,3,97,3,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,5,4,NA,NA,NA,2,NA,NA,2,1,5,2,1,4,4,4,4,NA,1,1,2
"6351",7,753,"2021-03-28",7018,1,1.09536826180587,24,2,2,4,NA,6,3,2,3,NA,97,1,4,97,6,2,1,2,3,2,2,4,1,4,2,3,3,3,4,4,1,4,2,NA,98,98,98,98,NA,98,98,98,98,98,98,98,98,98,98,NA,98,98,98,98,98,98,98,98,98,3,98,98,3,3,3,1,1,0,0,0,0,0,1,NA,6,1,NA,NA,99999,6,NA,1,NA,NA,NA,NA,2,1,5,2,2,4,4,4,4,NA,2,1,2
"6352",7,754,"2021-03-27",7016,1,0.87080907541793,32,2,2,1,1,NA,2,1,3,NA,4,2,4,97,6,3,1,4,4,2,2,1,3,4,4,4,2,3,1,1,3,2,1,NA,4,2,1,2,NA,2,3,2,2,4,98,2,4,3,1,4,98,98,98,98,98,98,98,98,2,4,2,98,2,97,97,1,1,0,0,0,0,0,1,NA,6,4,1,1,4,4,NA,NA,NA,2,NA,NA,3,1,5,2,2,4,4,4,4,NA,2,1,2
"6353",7,755,"2021-03-14",7011,1,0.683827125922917,46,2,2,2,1,NA,3,1,3,NA,3,1,4,3,3,6,1,4,5,2,2,5,1,3,1,3,2,3,1,3,2,2,3,NA,4,4,1,3,NA,4,3,3,2,4,4,2,3,97,1,2,4,2,4,4,98,4,4,4,2,4,4,4,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,8,1,NA,NA,NA,NA,1,13,2,1,6,1,1,2,2,2,1,NA,2,1,2
"6354",7,756,"2021-03-26",7016,2,0.702930524946923,53,2,2,1,1,NA,2,2,2,NA,97,1,4,4,7,6,1,3,5,2,2,1,1,3,3,3,2,2,2,1,2,2,2,NA,3,3,1,2,NA,1,3,3,3,3,3,1,4,2,2,2,98,98,98,98,98,98,98,98,98,4,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,6,4,NA,NA,NA,3,NA,NA,4,1,5,2,1,4,4,4,4,NA,1,1,2
"6355",7,757,"2021-03-26",7018,1,0.828881283404373,28,2,1,2,6,NA,2,2,2,NA,4,1,4,3,5,7,1,4,5,2,2,1,3,4,3,3,2,4,2,1,1,2,2,NA,4,4,1,3,NA,2,4,3,3,3,3,2,2,2,1,4,98,98,98,98,98,98,98,98,4,4,98,98,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,28,6,NA,1,NA,NA,NA,NA,2,1,5,2,1,4,4,4,4,NA,2,1,2
"6356",7,758,"2021-03-26",7018,2,1.70022483508239,55,2,15,1,1,NA,2,2,2,NA,97,1,4,97,7,2,1,3,3,3,3,2,1,3,2,3,3,3,2,1,2,2,2,NA,3,3,1,2,NA,1,2,2,3,4,4,2,2,2,3,3,98,98,98,98,98,98,98,98,98,97,98,98,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,5,4,NA,NA,NA,1,NA,NA,3,1,5,2,1,4,4,4,4,NA,2,1,2
"6357",7,759,"2021-03-26",7015,2,1.13324514140288,19,2,2,4,NA,3,2,2,2,NA,2,1,1,97,2,7,1,98,98,3,3,1,1,4,3,4,3,4,2,1,2,2,2,NA,3,3,1,1,NA,1,3,1,4,4,4,1,3,1,1,4,98,98,98,98,98,98,98,98,98,2,98,98,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,5,1,NA,NA,NA,NA,1,16,3,1,5,2,2,4,4,4,4,NA,2,1,2
"6358",7,76,"2021-03-15",7003,2,0.752638371237533,46,1,1,1,5,NA,3,1,3,NA,2,97,2,4,5,7,1,3,4,2,3,3,1,4,2,3,4,4,2,2,4,3,4,NA,4,4,4,4,NA,4,4,4,3,4,3,2,3,3,1,3,4,2,1,3,3,1,1,4,2,5,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,4,1,1,5,1,NA,NA,NA,NA,1,7,2,1,6,1,2,4,4,4,4,NA,2,2,2
"6359",7,760,"2021-03-26",7018,2,1.19025810368661,19,1,2,4,NA,3,2,2,2,NA,4,98,4,97,7,2,1,4,5,3,3,1,1,2,3,1,3,3,2,2,2,2,2,NA,4,4,1,3,NA,4,4,4,4,4,4,2,3,2,1,4,98,98,98,98,98,98,98,98,1,4,1,1,1,1,2,1,1,1,0,1,1,0,1,NA,3,1,NA,NA,9,2,NA,NA,NA,NA,2,5,2,1,5,2,1,2,4,4,2,NA,2,1,2
"6360",7,761,"2021-03-25",7015,1,1.13324514140288,22,2,1,2,6,NA,2,2,2,NA,97,1,3,1,2,7,1,3,4,3,3,1,1,3,2,3,3,4,3,1,3,2,3,NA,3,3,1,2,NA,2,2,2,3,2,3,1,2,1,1,3,98,98,98,98,98,98,98,98,98,4,98,98,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,NA,5,1,NA,NA,NA,NA,1,13,3,1,5,2,1,4,4,4,4,NA,2,1,2
"6361",7,762,"2021-03-25",7018,1,1.84751234686102,58,1,2,1,6,NA,2,2,2,NA,2,2,4,97,7,6,1,4,5,3,3,1,3,2,2,2,2,3,2,1,1,2,2,NA,3,3,1,2,NA,1,3,3,3,3,3,1,2,2,1,3,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,5,2,NA,NA,NA,NA,2,10,4,1,5,2,1,4,4,4,4,NA,2,1,2
"6362",7,763,"2021-03-25",7016,1,1.78622831313033,55,2,12,2,6,NA,1,1,1,NA,4,2,4,97,7,6,1,2,2,3,3,4,1,4,1,3,3,3,2,1,2,2,1,NA,3,3,1,2,NA,1,1,1,98,98,98,1,2,1,2,2,98,98,98,98,98,98,98,98,98,5,98,98,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,5,1,NA,NA,NA,NA,1,13,3,1,5,2,1,4,4,4,4,NA,2,1,2
"6363",7,764,"2021-03-25",7018,2,0.727047496828128,45,1,2,98,NA,NA,2,2,2,NA,4,2,1,4,2,7,1,3,4,3,3,1,1,3,1,1,3,4,2,2,2,2,2,NA,2,3,2,2,NA,3,2,2,4,4,4,1,2,2,2,2,98,98,98,98,5,5,5,5,2,5,1,2,1,1,1,1,0,0,0,0,1,0,1,NA,3,4,1,1,3,2,NA,NA,NA,NA,2,5,2,1,5,2,2,4,4,4,4,NA,2,1,2
